Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
BungeeCord1,net.md_5.bungee.protocol.packet,LoginSuccess,3,0,3,3,38,9,0,1,0.6666666666666666,2,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\LoginSuccess.java,14
BungeeCord1,net.md_5.bungee.protocol.packet,PingPacket,1,0,3,3,12,3,0,1,0.6666666666666666,2,1,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\PingPacket.java,11
BungeeCord1,net.md_5.bungee.protocol.packet,PlayerListHeaderFooter,2,0,3,3,15,3,0,1,0.6666666666666666,1,4,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\PlayerListHeaderFooter.java,13
BungeeCord1,net.md_5.bungee.protocol.packet,PlayerListItem,11,0,3,3,85,19,0,1,0.6666666666666666,5,5,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\PlayerListItem.java,15
BungeeCord1,net.md_5.bungee.protocol.packet,PlayerListItem.Action,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\PlayerListItem.java,112
BungeeCord1,net.md_5.bungee.protocol.packet,PlayerListItem.Item,9,0,0,0,11,0,0,0,-1.0,0,2,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\PlayerListItem.java,122
BungeeCord1,net.md_5.bungee.protocol.packet,PlayerListItemRemove,1,0,3,3,18,5,0,1,0.6666666666666666,5,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\PlayerListItemRemove.java,12
BungeeCord1,net.md_5.bungee.protocol.packet,PlayerListItemUpdate,2,0,3,3,83,23,0,1,0.6666666666666666,4,4,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\PlayerListItemUpdate.java,14
BungeeCord1,net.md_5.bungee.protocol.packet,PlayerListItemUpdate.Action,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\PlayerListItemUpdate.java,123
BungeeCord1,net.md_5.bungee.protocol.packet,PluginMessage,4,1,5,5,40,8,0,1,0.4,14,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\PluginMessage.java,18
BungeeCord1,net.md_5.bungee.protocol.packet,Respawn,12,0,3,3,114,25,0,1,0.6666666666666666,2,4,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\Respawn.java,14
BungeeCord1,net.md_5.bungee.protocol.packet,ScoreboardDisplay,2,0,3,3,28,5,0,1,0.6666666666666666,2,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ScoreboardDisplay.java,12
BungeeCord1,net.md_5.bungee.protocol.packet,ScoreboardObjective,5,0,5,5,53,11,0,1,0.8,3,5,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ScoreboardObjective.java,16
BungeeCord1,net.md_5.bungee.protocol.packet,ScoreboardObjective.HealthDisplay,0,0,0,0,7,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ScoreboardObjective.java,83
BungeeCord1,net.md_5.bungee.protocol.packet,ScoreboardScore,6,0,3,3,45,9,0,1,0.6666666666666666,2,5,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ScoreboardScore.java,14
BungeeCord1,net.md_5.bungee.protocol.packet,ScoreboardScoreReset,2,0,3,3,15,3,0,1,0.6666666666666666,2,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ScoreboardScoreReset.java,12
BungeeCord1,net.md_5.bungee.protocol.packet,ServerData,4,0,3,3,60,15,0,1,0.6666666666666666,2,4,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ServerData.java,13
BungeeCord1,net.md_5.bungee.protocol.packet,ServerLinks,3,0,3,3,41,7,0,1,0.6666666666666666,1,4,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ServerLinks.java,14
BungeeCord1,net.md_5.bungee.protocol.packet,ServerLinks.LinkType,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ServerLinks.java,70
BungeeCord1,net.md_5.bungee.protocol.packet,ServerLinks.Link,2,0,0,0,4,0,0,0,-1.0,0,1,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ServerLinks.java,85
BungeeCord1,net.md_5.bungee.protocol.packet,SetCompression,1,0,3,3,12,3,0,1,0.6666666666666666,3,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\SetCompression.java,12
BungeeCord1,net.md_5.bungee.protocol.packet,StartConfiguration,0,0,4,4,12,4,0,1,-1.0,2,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\StartConfiguration.java,11
BungeeCord1,net.md_5.bungee.protocol.packet,StatusRequest,0,0,3,3,9,3,0,1,-1.0,2,1,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\StatusRequest.java,10
BungeeCord1,net.md_5.bungee.protocol.packet,StatusResponse,1,0,3,3,12,3,0,1,0.6666666666666666,2,2,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\StatusResponse.java,11
BungeeCord1,net.md_5.bungee.protocol.packet,StoreCookie,2,0,3,3,15,3,0,1,0.6666666666666666,1,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\StoreCookie.java,12
BungeeCord1,net.md_5.bungee.protocol.packet,Subtitle,1,0,3,3,12,3,0,1,0.6666666666666666,1,4,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\Subtitle.java,12
BungeeCord1,net.md_5.bungee.protocol.packet,SystemChat,2,0,3,3,20,4,0,1,0.6666666666666666,1,5,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\SystemChat.java,14
BungeeCord1,net.md_5.bungee.protocol.packet,TabCompleteRequest,5,0,5,5,49,13,0,1,0.4,2,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\TabCompleteRequest.java,11
BungeeCord1,net.md_5.bungee.protocol.packet,TabCompleteResponse,4,0,5,5,58,10,0,1,0.4,2,4,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\TabCompleteResponse.java,18
BungeeCord1,net.md_5.bungee.protocol.packet,TabCompleteResponse.ComponentMessage,1,0,0,0,6,0,0,0,-1.0,0,1,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\TabCompleteResponse.java,98
BungeeCord1,net.md_5.bungee.protocol.packet,Team,10,0,4,4,87,16,0,1,0.5,2,4,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\Team.java,14
BungeeCord1,net.md_5.bungee.protocol.packet,Title,5,0,4,4,60,16,0,1,0.5,4,4,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\Title.java,12
BungeeCord1,net.md_5.bungee.protocol.packet,Title.Action,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\Title.java,105
BungeeCord1,net.md_5.bungee.protocol.packet,TitleTimes,3,0,3,3,18,3,0,1,0.6666666666666666,1,2,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\TitleTimes.java,11
BungeeCord1,net.md_5.bungee.protocol.packet,Transfer,2,0,3,3,15,3,0,1,0.6666666666666666,1,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\Transfer.java,12
BungeeCord1,net.md_5.bungee.protocol.packet,UnsignedClientCommand,1,0,3,3,12,3,0,1,0.6666666666666666,2,3,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\UnsignedClientCommand.java,12
BungeeCord1,net.md_5.bungee.protocol.packet,ViewDistance,1,0,3,3,12,3,0,1,0.6666666666666666,1,2,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\main\java\net\md_5\bungee\protocol\packet\ViewDistance.java,11
BungeeCord1,net.md_5.bungee.protocol.packet,PluginMessageTest,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\Simon\Documents\git1\BungeeCord1\protocol\src\test\java\net\md_5\bungee\protocol\packet\PluginMessageTest.java,6
BungeeCord1,net.md_5.bungee.compress,CompressFactory,1,1,0,0,3,0,0,0,-1.0,3,1,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\compress\CompressFactory.java,8
BungeeCord1,net.md_5.bungee.compress,PacketCompressor,2,0,3,2,21,4,0,0,0.0,1,3,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\compress\PacketCompressor.java,11
BungeeCord1,net.md_5.bungee.compress,PacketDecompressor,1,0,3,2,29,5,0,0,0.0,1,3,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\compress\PacketDecompressor.java,11
BungeeCord1,net.md_5.bungee.conf,Configuration,21,0,3,3,112,12,0,1,0.0,1,4,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\conf\Configuration.java,23
BungeeCord1,net.md_5.bungee.conf,YamlConfig,3,0,15,10,187,30,0,1,0.5333333333333333,0,5,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\conf\YamlConfig.java,36
BungeeCord1,net.md_5.bungee.conf,YamlConfig.DefaultTabList,0,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\conf\YamlConfig.java,39
BungeeCord1,net.md_5.bungee.connection,CancelSendSignal,1,1,2,2,9,2,0,0,1.0,4,0,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\connection\CancelSendSignal.java,6
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,5,0,25,25,0,111,0,2,0.16,0,44,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\connection\DownstreamBridge.java,76
BungeeCord1,net.md_5.bungee.connection,InitialHandler,24,0,44,39,0,125,0,2,0.09090909090909091,1,43,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\connection\InitialHandler.java,80
BungeeCord1,net.md_5.bungee.connection,InitialHandler.CookieFuture,2,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\connection\InitialHandler.java,100
BungeeCord1,net.md_5.bungee.connection,InitialHandler.State,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\connection\InitialHandler.java,146
BungeeCord1,net.md_5.bungee.connection,LoginResult,3,0,0,0,5,0,0,0,-1.0,3,0,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\connection\LoginResult.java,7
BungeeCord1,net.md_5.bungee.connection,PingHandler,4,0,5,5,33,6,0,2,0.4,0,11,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\connection\PingHandler.java,25
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,2,0,21,19,201,50,0,2,0.0,0,32,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\connection\UpstreamBridge.java,48
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,8,4,12,5,0,101,12,0,0.16666666666666666,14,14,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap.java,14
BungeeCord1,net.md_5.bungee.entitymap,EntityMap.WriteObject,4,4,0,0,12,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap.java,339
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_10,1,0,3,2,141,24,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_10.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_11,1,0,3,2,142,24,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_11.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_12,1,0,3,2,142,24,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_12.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_12_1,1,0,3,2,142,24,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_12_1.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_13,1,0,3,2,142,24,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_13.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_14,1,0,3,2,146,25,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_14.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_15,1,0,3,2,146,25,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_15.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_16,1,0,3,2,146,25,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_16.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_16_2,11,0,2,2,49,6,0,1,1.0,1,4,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_16_2.java,13
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_8,1,0,3,2,134,23,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_8.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_9,1,0,3,2,141,24,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_9.java,12
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_9_4,1,0,3,2,141,24,0,1,1.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\entitymap\EntityMap_1_9_4.java,12
BungeeCord1,net.md_5.bungee.forge,ForgeClientHandler,7,0,8,8,95,13,0,0,0.5,1,5,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\ForgeClientHandler.java,14
BungeeCord1,net.md_5.bungee.forge,ForgeClientHandshakeState,0,0,0,0,105,0,0,1,-1.0,1,1,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\ForgeClientHandshakeState.java,8
BungeeCord1,net.md_5.bungee.forge,ForgeConstants,12,12,0,0,23,0,0,0,-1.0,9,1,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\ForgeConstants.java,6
BungeeCord1,net.md_5.bungee.forge,ForgeLogger,0,0,3,0,0,13,0,0,-1.0,3,3,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\ForgeLogger.java,9
BungeeCord1,net.md_5.bungee.forge,ForgeLogger.LogDirection,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\ForgeLogger.java,64
BungeeCord1,net.md_5.bungee.forge,ForgeServerHandler,6,0,3,3,47,6,0,0,0.6666666666666666,2,7,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\ForgeServerHandler.java,13
BungeeCord1,net.md_5.bungee.forge,ForgeServerHandshakeState,0,0,0,0,75,0,0,1,-1.0,1,1,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\ForgeServerHandshakeState.java,8
BungeeCord1,net.md_5.bungee.forge,ForgeUtils,0,0,3,3,54,9,0,0,-1.0,1,3,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\ForgeUtils.java,14
BungeeCord1,net.md_5.bungee.forge,IForgeClientPacketHandler,0,0,2,2,20,2,1,0,-1.0,0,2,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\IForgeClientPacketHandler.java,6
BungeeCord1,net.md_5.bungee.forge,IForgeServerPacketHandler,0,0,2,2,20,2,1,0,-1.0,0,3,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\forge\IForgeServerPacketHandler.java,7
BungeeCord1,net.md_5.bungee.http,HttpClient,2,1,2,2,0,8,0,0,0.0,2,2,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\http\HttpClient.java,25
BungeeCord1,net.md_5.bungee.http,HttpHandler,2,0,3,1,42,8,0,0,0.0,0,1,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\http\HttpHandler.java,14
BungeeCord1,net.md_5.bungee.http,HttpInitializer,4,0,1,0,15,2,0,0,0.0,0,2,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\http\HttpInitializer.java,14
BungeeCord1,net.md_5.bungee.module,JenkinsModuleSource,0,0,1,1,16,1,0,1,-1.0,0,3,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\module\JenkinsModuleSource.java,11
BungeeCord1,net.md_5.bungee.module,ModuleManager,1,0,3,2,88,13,0,0,0.0,1,6,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\module\ModuleManager.java,24
BungeeCord1,net.md_5.bungee.module,ModuleSource,0,0,1,0,3,1,1,0,-1.0,2,2,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\module\ModuleSource.java,3
BungeeCord1,net.md_5.bungee.module,ModuleSpec,3,0,0,0,5,0,0,0,-1.0,3,1,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\module\ModuleSpec.java,6
BungeeCord1,net.md_5.bungee.module,ModuleVersion,2,0,1,1,17,3,0,0,0.0,3,0,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\module\ModuleVersion.java,7
BungeeCord1,net.md_5.bungee.netty,ChannelWrapper,4,0,17,17,110,29,0,0,0.0,11,9,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\netty\ChannelWrapper.java,21
BungeeCord1,net.md_5.bungee.netty,HandlerBoss,3,0,6,6,122,28,0,0,0.0,5,4,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\netty\HandlerBoss.java,23
BungeeCord1,net.md_5.bungee.netty,PacketHandler,0,0,7,7,16,7,5,1,-1.0,1,2,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\netty\PacketHandler.java,5
BungeeCord1,net.md_5.bungee.netty,PipelineUtils,23,14,5,4,105,10,0,0,0.4,7,7,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\netty\PipelineUtils.java,55
BungeeCord1,net.md_5.bungee.netty,PipelineUtils.Base,1,0,0,0,16,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\netty\PipelineUtils.java,181
BungeeCord1,net.md_5.bungee.netty.cipher,CipherDecoder,1,0,2,1,9,2,0,0,0.0,0,1,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\netty\cipher\CipherDecoder.java,10
BungeeCord1,net.md_5.bungee.netty.cipher,CipherEncoder,1,0,2,1,9,2,0,0,0.0,0,1,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\netty\cipher\CipherEncoder.java,9
BungeeCord1,net.md_5.bungee.scheduler,BungeeScheduler,5,0,9,8,58,11,0,1,0.4444444444444444,3,3,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\scheduler\BungeeScheduler.java,19
BungeeCord1,net.md_5.bungee.scheduler,BungeeTask,7,0,3,3,51,7,0,1,0.0,1,2,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\scheduler\BungeeTask.java,11
BungeeCord1,net.md_5.bungee.scheduler,SchedulerTest,0,0,6,5,48,6,0,0,-1.0,0,4,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\test\java\net\md_5\bungee\scheduler\SchedulerTest.java,12
BungeeCord1,net.md_5.bungee.tab,ServerUnique,1,0,8,8,59,17,0,1,0.625,1,5,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\tab\ServerUnique.java,12
BungeeCord1,net.md_5.bungee.tab,TabList,1,0,12,10,62,23,1,0,1.0,2,8,C:\Users\Simon\Documents\git1\BungeeCord1\proxy\src\main\java\net\md_5\bungee\tab\TabList.java,13
BungeeCord1,net.md_5.bungee.query,QueryHandler,6,0,6,1,97,15,0,0,0.0,0,2,C:\Users\Simon\Documents\git1\BungeeCord1\query\src\main\java\net\md_5\bungee\query\QueryHandler.java,22
BungeeCord1,net.md_5.bungee.query,QueryHandler.QuerySession,2,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\query\src\main\java\net\md_5\bungee\query\QueryHandler.java,164
BungeeCord1,net.md_5.bungee.query,RemoteQuery,2,0,1,1,7,1,0,0,0.0,0,2,C:\Users\Simon\Documents\git1\BungeeCord1\query\src\main\java\net\md_5\bungee\query\RemoteQuery.java,12
BungeeCord1,org.slf4j.impl,JDK14LoggerAdapter,5,0,37,32,0,77,0,0,0.0,1,0,C:\Users\Simon\Documents\git1\BungeeCord1\slf4j\src\main\java\org\slf4j\impl\JDK14LoggerAdapter.java,39
BungeeCord1,org.slf4j.impl,JDK14LoggerFactory,2,1,2,2,25,4,0,0,0.0,2,1,C:\Users\Simon\Documents\git1\BungeeCord1\slf4j\src\main\java\org\slf4j\impl\JDK14LoggerFactory.java,33
BungeeCord1,org.slf4j.impl,StaticLoggerBinder,4,1,4,3,35,4,0,0,0.75,0,1,C:\Users\Simon\Documents\git1\BungeeCord1\slf4j\src\main\java\org\slf4j\impl\StaticLoggerBinder.java,31
BungeeCord1,org.slf4j.impl,StaticMarkerBinder,2,1,4,3,33,4,0,0,1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\slf4j\src\main\java\org\slf4j\impl\StaticMarkerBinder.java,32
BungeeCord1,org.slf4j.impl,StaticMDCBinder,1,1,4,3,29,4,0,0,1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\slf4j\src\main\java\org\slf4j\impl\StaticMDCBinder.java,30
