Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,save,5,1,2,37,0,,
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,save,3,1,2,46,0,,
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,load,3,1,1,52,0,net.md_5.bungee.config.JsonConfiguration,net.md_5.bungee.config.JsonConfiguration
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,load,5,1,2,58,0,,
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,load,3,1,1,67,0,,
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,load,7,2,2,73,0,,
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,load,3,1,1,85,0,,
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,load,3,1,2,91,0,,
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,load,3,1,1,97,0,,
BungeeCord1,net.md_5.bungee.config,JsonConfiguration,load,7,2,2,103,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,initialValue,16,1,0,30,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,representData,3,1,1,41,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,save,5,1,2,54,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,save,3,1,2,63,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,load,3,1,1,69,0,net.md_5.bungee.config.YamlConfiguration,net.md_5.bungee.config.YamlConfiguration
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,load,5,1,2,75,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,load,3,1,1,84,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,load,7,2,2,90,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,load,3,1,1,102,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,load,7,2,2,108,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,load,3,1,1,120,0,,
BungeeCord1,net.md_5.bungee.config,YamlConfiguration,load,7,2,2,126,0,,
BungeeCord1,net.md_5.bungee.config,CompoundConfigurationTest,data,3,1,0,19,0,,
BungeeCord1,net.md_5.bungee.config,CompoundConfigurationTest,testConfig,10,1,4,133,0,net.md_5.bungee.config.ConfigurationProvider,net.md_5.bungee.config.ConfigurationProvider; net.md_5.bungee.config.Configuration; net.md_5.bungee.config.CompoundConfigurationTest
BungeeCord1,net.md_5.bungee.config,CompoundConfigurationTest,testSection,21,1,1,151,0,net.md_5.bungee.config.Configuration,net.md_5.bungee.config.Configuration
BungeeCord1,net.md_5.bungee.config,CompoundConfigurationTest,testNumberedKeys,6,2,4,182,0,net.md_5.bungee.config.ConfigurationProvider,net.md_5.bungee.config.ConfigurationProvider; net.md_5.bungee.config.Configuration
BungeeCord1,net.md_5.bungee.config,CompoundConfigurationTest,testNull,7,1,4,195,0,net.md_5.bungee.config.ConfigurationProvider,net.md_5.bungee.config.ConfigurationProvider; net.md_5.bungee.config.Configuration
BungeeCord1,net.md_5.bungee.config,CompoundConfigurationTest,testMapAddition,7,1,4,208,0,net.md_5.bungee.config.ConfigurationProvider,net.md_5.bungee.config.ConfigurationProvider; net.md_5.bungee.config.Configuration
BungeeCord1,net.md_5.bungee.config,DefaultConfigurationTest,testDefaultValues,10,1,0,9,1,net.md_5.bungee.config.Configuration,net.md_5.bungee.config.Configuration
BungeeCord1,net.md_5.bungee.event,EventBus,EventBus,3,1,0,27,0,,
BungeeCord1,net.md_5.bungee.event,EventBus,EventBus,3,1,1,32,0,,
BungeeCord1,net.md_5.bungee.event,EventBus,post,24,4,1,37,0,net.md_5.bungee.event.EventHandlerMethod,net.md_5.bungee.event.EventHandlerMethod
BungeeCord1,net.md_5.bungee.event,EventBus,findHandlers,18,4,1,73,0,,
BungeeCord1,net.md_5.bungee.event,EventBus,register,17,3,1,99,0,net.md_5.bungee.event.EventBus,net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.event,EventBus,unregister,27,7,1,121,0,net.md_5.bungee.event.EventBus,net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.event,EventBus,bakeHandlers,23,6,1,157,0,,
BungeeCord1,net.md_5.bungee.event,EventHandlerMethod,invoke,3,1,1,17,0,,
BungeeCord1,net.md_5.bungee.event,EventBusTest,testNestedEvents,5,1,0,13,1,net.md_5.bungee.event.EventBus,net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.event,EventBusTest,firstListener,5,1,1,21,0,net.md_5.bungee.event.EventBus,net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.event,EventBusTest,secondListener,3,1,1,29,0,,
BungeeCord1,net.md_5.bungee.event,EventPriorityTest,testPriority,6,1,0,13,1,net.md_5.bungee.event.EventBus,net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.event,EventPriorityTest,onMinPriority,4,1,1,22,0,,
BungeeCord1,net.md_5.bungee.event,EventPriorityTest,onLowestPriority,4,1,1,29,0,,
BungeeCord1,net.md_5.bungee.event,EventPriorityTest,onNormalPriority,4,1,1,36,0,,
BungeeCord1,net.md_5.bungee.event,EventPriorityTest,onHighestPriority,4,1,1,43,0,,
BungeeCord1,net.md_5.bungee.event,EventPriorityTest,onMaxPriority,4,1,1,50,0,,
BungeeCord1,net.md_5.bungee.event,SubclassTest,testNestedEvents,4,1,0,12,1,,
BungeeCord1,net.md_5.bungee.event,SubclassTest,extraListener,4,1,1,20,0,,
BungeeCord1,net.md_5.bungee.event,UnregisteringListenerTest,testPriority,5,1,0,11,1,net.md_5.bungee.event.EventBus,net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.event,UnregisteringListenerTest,onEvent,3,1,1,19,0,,
BungeeCord1,net.md_5.bungee.log,BungeeLogger,BungeeLogger,20,1,3,17,0,,
BungeeCord1,net.md_5.bungee.log,BungeeLogger,log,3,1,1,49,0,net.md_5.bungee.log.LogDispatcher,net.md_5.bungee.log.LogDispatcher
BungeeCord1,net.md_5.bungee.log,BungeeLogger,doLog,3,1,1,55,0,,
BungeeCord1,net.md_5.bungee.log,ColouredWriter,compile,3,1,2,24,0,net.md_5.bungee.api.ChatColor,net.md_5.bungee.api.ChatColor
BungeeCord1,net.md_5.bungee.log,ColouredWriter,ColouredWriter,3,1,1,57,0,,
BungeeCord1,net.md_5.bungee.log,ColouredWriter,print,12,2,1,62,0,,
BungeeCord1,net.md_5.bungee.log,ColouredWriter,publish,5,2,1,78,0,net.md_5.bungee.log.ColouredWriter,net.md_5.bungee.log.ColouredWriter
BungeeCord1,net.md_5.bungee.log,ColouredWriter,flush,2,1,0,87,0,,
BungeeCord1,net.md_5.bungee.log,ColouredWriter,close,2,1,0,92,0,,
BungeeCord1,net.md_5.bungee.log,ConciseFormatter,format,15,2,1,20,0,net.md_5.bungee.log.ConciseFormatter,net.md_5.bungee.log.ConciseFormatter
BungeeCord1,net.md_5.bungee.log,ConciseFormatter,appendLevel,20,5,2,43,0,,
BungeeCord1,net.md_5.bungee.log,LogDispatcher,LogDispatcher,4,1,1,13,0,,
BungeeCord1,net.md_5.bungee.log,LogDispatcher,run,15,3,0,19,0,net.md_5.bungee.log.BungeeLogger,net.md_5.bungee.log.BungeeLogger
BungeeCord1,net.md_5.bungee.log,LogDispatcher,queue,5,2,1,41,0,,
BungeeCord1,net.md_5.bungee.log,LoggingForwardHandler,publish,3,1,1,14,0,,
BungeeCord1,net.md_5.bungee.log,LoggingForwardHandler,flush,2,1,0,20,0,,
BungeeCord1,net.md_5.bungee.log,LoggingForwardHandler,close,2,1,0,25,0,,
BungeeCord1,net.md_5.bungee.log,LoggingOutputStream,flush,7,2,0,19,0,,
BungeeCord1,net.md_5.bungee.module.cmd.alert,CommandAlert,CommandAlert,3,1,0,13,0,,
BungeeCord1,net.md_5.bungee.module.cmd.alert,CommandAlert,execute,20,4,2,18,0,net.md_5.bungee.api.ChatColor,net.md_5.bungee.api.ChatColor; net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.chat.TextComponent
BungeeCord1,net.md_5.bungee.module.cmd.alert,CommandAlertRaw,CommandAlertRaw,3,1,0,16,0,,
BungeeCord1,net.md_5.bungee.module.cmd.alert,CommandAlertRaw,execute,23,4,2,21,0,net.md_5.bungee.api.CommandSender,net.md_5.bungee.api.CommandSender; net.md_5.bungee.chat.ComponentSerializer; net.md_5.bungee.api.chat.ComponentBuilder
BungeeCord1,net.md_5.bungee.module.cmd.alert,PluginAlert,onEnable,4,1,0,8,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.cmd.find,CommandFind,CommandFind,3,1,0,16,0,,
BungeeCord1,net.md_5.bungee.module.cmd.find,CommandFind,execute,21,4,2,21,0,net.md_5.bungee.api.chat.ComponentBuilder,net.md_5.bungee.api.chat.ComponentBuilder; net.md_5.bungee.api.config.ServerInfo; net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.api.connection.Server; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.plugin.PluginManager
BungeeCord1,net.md_5.bungee.module.cmd.find,CommandFind,onTabComplete,3,1,2,53,0,,
BungeeCord1,net.md_5.bungee.module.cmd.find,PluginFind,onEnable,3,1,0,8,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.cmd.kick,CommandKick,CommandKick,3,1,0,19,0,,
BungeeCord1,net.md_5.bungee.module.cmd.kick,CommandKick,execute,20,4,2,24,0,net.md_5.bungee.api.ChatColor,net.md_5.bungee.api.ChatColor; net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.chat.TextComponent; net.md_5.bungee.api.connection.Connection; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.cmd.kick,CommandKick,onTabComplete,15,4,2,52,0,net.md_5.bungee.api.CommandSender,net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.cmd.kick,PluginKick,onEnable,3,1,0,8,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.cmd.list,CommandList,CommandList,3,1,0,26,0,,
BungeeCord1,net.md_5.bungee.module.cmd.list,CommandList,execute,25,6,2,31,0,net.md_5.bungee.api.chat.ComponentBuilder,net.md_5.bungee.api.chat.ComponentBuilder; net.md_5.bungee.api.config.ServerInfo; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.api.plugin.PluginManager
BungeeCord1,net.md_5.bungee.module.cmd.list,CommandList,onTabComplete,3,1,2,74,0,,
BungeeCord1,net.md_5.bungee.module.cmd.list,PluginList,onEnable,3,1,0,8,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.cmd.send,CommandSend,CommandSend,3,1,0,94,0,,
BungeeCord1,net.md_5.bungee.module.cmd.send,CommandSend,execute,43,9,2,99,0,net.md_5.bungee.api.CommandSender,net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.api.connection.Server; net.md_5.bungee.api.config.ServerInfo; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.cmd.send,CommandSend,onTabComplete,29,9,2,160,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.CommandSender
BungeeCord1,net.md_5.bungee.module.cmd.send,PluginSend,onEnable,3,1,0,8,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.cmd.server,CommandServer,CommandServer,3,1,0,27,0,,
BungeeCord1,net.md_5.bungee.module.cmd.server,CommandServer,execute,37,8,2,32,0,net.md_5.bungee.api.chat.ComponentBuilder,net.md_5.bungee.api.chat.ComponentBuilder; net.md_5.bungee.api.config.ServerInfo; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.api.connection.Server
BungeeCord1,net.md_5.bungee.module.cmd.server,CommandServer,onTabComplete,14,1,2,83,0,net.md_5.bungee.api.config.ServerInfo,net.md_5.bungee.api.config.ServerInfo; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.cmd.server,CommandServer,apply,3,1,1,90,0,net.md_5.bungee.api.config.ServerInfo,net.md_5.bungee.api.config.ServerInfo
BungeeCord1,net.md_5.bungee.module.cmd.server,CommandServer,apply,3,1,1,97,0,net.md_5.bungee.api.config.ServerInfo,net.md_5.bungee.api.config.ServerInfo
BungeeCord1,net.md_5.bungee.module.cmd.server,PluginServer,onEnable,3,1,0,8,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.reconnect.yaml,PluginYaml,onEnable,8,3,0,9,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.ProxyConfig
BungeeCord1,net.md_5.bungee.module.reconnect.yaml,YamlReconnectHandler,YamlReconnectHandler,18,3,0,29,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.reconnect.yaml,YamlReconnectHandler,getStoredServer,11,1,1,55,0,net.md_5.bungee.module.reconnect.yaml.YamlReconnectHandler,net.md_5.bungee.module.reconnect.yaml.YamlReconnectHandler; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.reconnect.yaml,YamlReconnectHandler,setServer,9,1,1,70,0,net.md_5.bungee.api.connection.ProxiedPlayer,net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.module.reconnect.yaml.YamlReconnectHandler; net.md_5.bungee.api.connection.Server; net.md_5.bungee.api.config.ServerInfo
BungeeCord1,net.md_5.bungee.module.reconnect.yaml,YamlReconnectHandler,key,4,1,1,83,0,net.md_5.bungee.api.connection.ProxiedPlayer,net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.connection.PendingConnection
BungeeCord1,net.md_5.bungee.module.reconnect.yaml,YamlReconnectHandler,save,16,1,0,89,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.module.reconnect.yaml,YamlReconnectHandler,close,2,1,0,111,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,BungeeCipher,init,0,1,2,14,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,BungeeCipher,free,0,1,0,16,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,BungeeCipher,cipher,0,1,2,18,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,BungeeCipher,cipher,0,1,2,20,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,JavaCipher,JavaCipher,8,1,0,28,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,JavaCipher,init,4,1,2,39,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,JavaCipher,cipher,11,2,2,46,0,net.md_5.bungee.jni.cipher.JavaCipher,net.md_5.bungee.jni.cipher.JavaCipher
BungeeCord1,net.md_5.bungee.jni.cipher,JavaCipher,cipher,7,1,2,62,0,net.md_5.bungee.jni.cipher.JavaCipher,net.md_5.bungee.jni.cipher.JavaCipher
BungeeCord1,net.md_5.bungee.jni.cipher,JavaCipher,free,2,1,0,74,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,JavaCipher,bufToByte,10,2,1,79,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,NativeCipher,init,5,1,2,18,0,net.md_5.bungee.jni.cipher.NativeCipher,net.md_5.bungee.jni.cipher.NativeCipher; net.md_5.bungee.jni.cipher.NativeCipherImpl
BungeeCord1,net.md_5.bungee.jni.cipher,NativeCipher,free,6,2,0,27,0,net.md_5.bungee.jni.cipher.NativeCipherImpl,net.md_5.bungee.jni.cipher.NativeCipherImpl
BungeeCord1,net.md_5.bungee.jni.cipher,NativeCipher,cipher,13,2,2,37,0,net.md_5.bungee.jni.cipher.NativeCipherImpl,net.md_5.bungee.jni.cipher.NativeCipherImpl
BungeeCord1,net.md_5.bungee.jni.cipher,NativeCipher,cipher,6,1,2,65,0,net.md_5.bungee.jni.cipher.NativeCipher,net.md_5.bungee.jni.cipher.NativeCipher
BungeeCord1,net.md_5.bungee.jni.cipher,NativeCipherImpl,init,0,1,2,6,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,NativeCipherImpl,free,0,1,1,8,0,,
BungeeCord1,net.md_5.bungee.jni.cipher,NativeCipherImpl,cipher,0,1,4,10,0,,
BungeeCord1,net.md_5.bungee.jni,NativeCode,NativeCode,5,1,3,21,0,,
BungeeCord1,net.md_5.bungee.jni,NativeCode,newInstance,3,1,0,28,0,,
BungeeCord1,net.md_5.bungee.jni,NativeCode,load,28,3,0,33,0,net.md_5.bungee.jni.NativeCode,net.md_5.bungee.jni.NativeCode
BungeeCord1,net.md_5.bungee.jni,NativeCode,isSupported,3,1,0,76,0,,
BungeeCord1,net.md_5.bungee.jni,NativeCodeException,NativeCodeException,3,1,2,6,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,BungeeZlib,init,0,1,2,9,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,BungeeZlib,free,0,1,0,11,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,BungeeZlib,process,0,1,2,13,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,JavaZlib,init,10,2,2,17,0,net.md_5.bungee.jni.zlib.JavaZlib,net.md_5.bungee.jni.zlib.JavaZlib
BungeeCord1,net.md_5.bungee.jni.zlib,JavaZlib,free,8,3,0,32,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,JavaZlib,process,21,4,2,45,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,NativeCompressImpl,initFields,0,1,0,16,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,NativeCompressImpl,end,0,1,2,18,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,NativeCompressImpl,reset,0,1,2,20,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,NativeCompressImpl,init,0,1,2,22,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,NativeCompressImpl,process,0,1,6,24,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,NativeCompressImpl,makeException,3,1,2,26,0,,
BungeeCord1,net.md_5.bungee.jni.zlib,NativeZlib,init,5,1,2,18,0,net.md_5.bungee.jni.zlib.NativeCompressImpl,net.md_5.bungee.jni.zlib.NativeCompressImpl; net.md_5.bungee.jni.zlib.NativeZlib
BungeeCord1,net.md_5.bungee.jni.zlib,NativeZlib,free,8,2,0,27,0,net.md_5.bungee.jni.zlib.NativeCompressImpl,net.md_5.bungee.jni.zlib.NativeCompressImpl
BungeeCord1,net.md_5.bungee.jni.zlib,NativeZlib,process,20,2,2,40,0,net.md_5.bungee.jni.zlib.NativeCompressImpl,net.md_5.bungee.jni.zlib.NativeCompressImpl
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,62,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,66,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,70,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,74,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,78,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,82,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,86,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,90,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,94,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,98,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,102,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,106,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,110,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,114,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,118,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,122,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,126,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,130,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,134,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,138,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,142,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,146,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,150,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,154,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,158,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,162,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,166,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,170,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,174,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,178,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,182,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,186,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,190,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,194,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,198,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,202,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,206,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,210,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,214,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,218,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,222,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,226,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,230,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,234,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,238,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,242,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,246,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,250,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,254,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,258,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,262,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,266,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,270,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,274,0,,
BungeeCord1,net.md_5.bungee.protocol,AbstractPacketHandler,handle,2,1,1,278,0,,
BungeeCord1,net.md_5.bungee.protocol,BadPacketException,BadPacketException,3,1,1,6,0,,
BungeeCord1,net.md_5.bungee.protocol,BadPacketException,BadPacketException,3,1,2,11,0,,
BungeeCord1,net.md_5.bungee.protocol,ChatChain,read,6,2,3,23,0,net.md_5.bungee.protocol.ChatChain,net.md_5.bungee.protocol.ChatChain
BungeeCord1,net.md_5.bungee.protocol,ChatChain,readLinks,9,2,1,33,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol,ChatChain,write,10,2,3,45,0,net.md_5.bungee.protocol.ChatChain,net.md_5.bungee.protocol.ChatChain
BungeeCord1,net.md_5.bungee.protocol,ChatChain,writeLinks,7,2,2,59,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol,ChatChain,handle,3,1,1,69,0,,
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,readNullable,3,1,2,33,0,,
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,writeNullable,9,2,3,38,0,,
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,writeString,3,1,2,50,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,writeString,11,3,3,55,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,readString,3,1,1,72,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,readString,12,3,2,77,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,readEitherBaseComponent,3,1,3,96,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,readBaseComponent,3,1,2,101,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,readBaseComponent,11,2,3,106,0,net.md_5.bungee.chat.ComponentSerializer,net.md_5.bungee.chat.ComponentSerializer; net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.protocol.TagUtil
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,readComponentStyle,5,1,2,122,0,net.md_5.bungee.chat.ComponentSerializer,net.md_5.bungee.chat.ComponentSerializer; net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.protocol.TagUtil
BungeeCord1,net.md_5.bungee.protocol,DefinedPacket,writeEitherBaseComponent,8,2,3,130,0,net.md_5.bungee.protocol.Either,net.md_5.bungee.protocol.Either; net.md_5.bungee.protocol.DefinedPacket
